PersonID,Activity,-0.06699903,5.5046883,2.78046
PersonID,Activity,0.43579283,5.447261,2.37368
PersonID,Activity,0.7827521,5.3560343,1.7246269
PersonID,Activity,1.9606191,5.090431,1.1380863
PersonID,Activity,2.882454,4.9803615,1.0663016
PersonID,Activity,3.885645,4.5373898,1.5020944
PersonID,Activity,5.7146587,3.8383865,1.7174485
PersonID,Activity,6.5021963,3.4672,1.1811571
PersonID,Activity,5.965905,3.249453,0.7073782
PersonID,Activity,5.877371,3.0026934,0.75284183
PersonID,Activity,6.5309105,2.7275188,1.2460624
PersonID,Activity,6.7609205,2.1888344,2.0431714
PersonID,Activity,6.322735,1.829612,3.1564322
PersonID,Activity,6.329913,1.4488541,4.2744784
PersonID,Activity,6.708278,1.018146,5.4332027
PersonID,Activity,6.710671,0.6756733,7.3363943
PersonID,Activity,6.0882382,0.27337998,9.625428
PersonID,Activity,6.090631,0.38614175,11.466406
